author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5044263376,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,1,1,29,2,Declining
A5044263376,Seismic Waves and Analysis,1970,2014,2015,2026,1,1,29,2,Declining
A5044263376,Seismology and Earthquake Studies,1970,2014,2015,2026,0,1,0,2,Emerging
A5044290037,Geological Studies and Exploration,1970,2014,2015,2026,0,1,0,1,Emerging
A5044290037,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,1,0,1,Emerging
A5044290037,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5044307388,Advanced Chemical Physics Studies,1970,2014,2015,2026,0,1,0,48,Emerging
A5044307388,Advanced Electron Microscopy Techniques and Applications,1970,2014,2015,2026,0,1,0,5,Emerging
A5044307388,Enzyme Structure and Function,1970,2014,2015,2026,0,1,0,5,Emerging
A5044307388,Laser-Matter Interactions and Applications,1970,2014,2015,2026,0,1,0,48,Emerging
A5044307388,Mass Spectrometry Techniques and Applications,1970,2014,2015,2026,0,1,0,5,Emerging
A5044307388,X-ray Spectroscopy and Fluorescence Analysis,1970,2014,2015,2026,0,1,0,48,Emerging
A5044314407,Geological and Geophysical Studies Worldwide,1970,2014,2015,2026,0,1,0,3,Emerging
A5044314407,Geological formations and processes,1970,2014,2015,2026,0,1,0,3,Emerging
A5044314407,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,3,Emerging
A5044316504,Electromagnetic wave absorption materials,1970,2014,2015,2026,0,1,0,13,Emerging
A5044316504,Magnetic Properties and Synthesis of Ferrites,1970,2014,2015,2026,0,1,0,13,Emerging
A5044316504,Multiferroics and related materials,1970,2014,2015,2026,0,1,0,13,Emerging
A5044324373,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5044324373,Geophysics and Sensor Technology,1970,2014,2015,2026,0,1,0,0,Emerging
A5044324373,Seismology and Earthquake Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5044328609,Advancements in Solid Oxide Fuel Cells,1970,2014,2015,2026,0,1,0,90,Emerging
A5044328609,Electronic and Structural Properties of Oxides,1970,2014,2015,2026,0,1,0,90,Emerging
A5044328609,Magnetic and transport properties of perovskites and related materials,1970,2014,2015,2026,0,1,0,90,Emerging
A5044328711,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,0,Emerging
A5044328711,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5044328711,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,0,Emerging
A5044342537,Cassava research and cyanide,1970,2014,2015,2026,0,1,0,6,Emerging
A5044351467,Musculoskeletal synovial abnormalities and treatments,1970,2014,2015,2026,0,1,0,1,Emerging
A5044351467,Orthopedic Surgery and Rehabilitation,1970,2014,2015,2026,0,2,0,1,Emerging
A5044351467,Peripheral Nerve Disorders,1970,2014,2015,2026,0,2,0,1,Emerging
A5044359109,Electromagnetic Simulation and Numerical Methods,1970,2014,2015,2026,0,1,0,1,Emerging
A5044359109,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,1,Emerging
A5044359109,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5044382284,Aerogels and thermal insulation,1970,2014,2015,2026,0,1,0,1,Emerging
A5044382284,Analytical Chemistry and Sensors,1970,2014,2015,2026,0,1,0,17,Emerging
A5044382284,Catalysts for Methane Reforming,1970,2014,2015,2026,0,1,0,251,Emerging
A5044382284,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,6,0,101,Emerging
A5044382284,Drilling and Well Engineering,1970,2014,2015,2026,0,4,0,55,Emerging
A5044382284,Endodontics and Root Canal Treatments,1970,2014,2015,2026,0,1,0,19,Emerging
A5044382284,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,19,0,423,Emerging
A5044382284,Geothermal Energy Systems and Applications,1970,2014,2015,2026,0,1,0,11,Emerging
A5044382284,Hybrid Renewable Energy Systems,1970,2014,2015,2026,0,1,0,251,Emerging
A5044382284,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,11,0,378,Emerging
A5044382284,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,10,0,240,Emerging
A5044382284,Hydrogen Storage and Materials,1970,2014,2015,2026,0,1,0,251,Emerging
A5044382284,Membrane Separation Technologies,1970,2014,2015,2026,0,2,0,61,Emerging
A5044382284,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,3,0,18,Emerging
A5044382284,Microbial bioremediation and biosurfactants,1970,2014,2015,2026,0,1,0,9,Emerging
A5044382284,Petroleum Processing and Analysis,1970,2014,2015,2026,0,10,0,228,Emerging
A5044382284,Pickering emulsions and particle stabilization,1970,2014,2015,2026,0,2,0,1,Emerging
A5044382284,Polysaccharides Composition and Applications,1970,2014,2015,2026,0,1,0,17,Emerging
A5044382284,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,78,Emerging
A5044382284,Rheology and Fluid Dynamics Studies,1970,2014,2015,2026,0,1,0,17,Emerging
A5044382284,Surface Modification and Superhydrophobicity,1970,2014,2015,2026,0,1,0,44,Emerging
A5044382284,Water Quality Monitoring Technologies,1970,2014,2015,2026,0,2,0,61,Emerging
A5044399708,Drilling and Well Engineering,1970,2014,2015,2026,0,6,0,0,Emerging
A5044399708,Geological Studies and Exploration,1970,2014,2015,2026,3,0,28,0,Declining
A5044399708,Geology and Paleoclimatology Research,1970,2014,2015,2026,4,0,28,0,Declining
A5044399708,Offshore Engineering and Technologies,1970,2014,2015,2026,0,6,0,0,Emerging
A5044399708,Pleistocene-Era Hominins and Archaeology,1970,2014,2015,2026,3,0,0,0,Declining
A5044399708,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,6,0,0,Emerging
A5044402103,Carbon Dioxide Capture Technologies,1970,2014,2015,2026,0,1,0,0,Emerging
A5044402103,Carbon dioxide utilization in catalysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5044402103,Drilling and Well Engineering,1970,2014,2015,2026,0,4,0,25,Emerging
A5044402103,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,37,0,440,Emerging
A5044402103,Geological formations and processes,1970,2014,2015,2026,0,1,0,28,Emerging
A5044402103,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,30,0,325,Emerging
A5044402103,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,31,0,364,Emerging
A5044402103,Ionic liquids properties and applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5044402103,NMR spectroscopy and applications,1970,2014,2015,2026,0,1,0,12,Emerging
A5044402103,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5044402103,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,1,0,28,Emerging
A5044402103,Petroleum Processing and Analysis,1970,2014,2015,2026,0,7,0,92,Emerging
A5044402103,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,4,0,90,Emerging
A5044404954,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,12,Emerging
A5044404954,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,12,Emerging
A5044404954,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,12,Emerging
A5044421671,Concrete and Cement Materials Research,1970,2014,2015,2026,0,1,0,12,Emerging
A5044421671,Groundwater flow and contamination studies,1970,2014,2015,2026,0,1,0,12,Emerging
A5044421671,Mine drainage and remediation techniques,1970,2014,2015,2026,0,1,0,12,Emerging
A5044429303,Membrane-based Ion Separation Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5044433603,CO2 Reduction Techniques and Catalysts,1970,2014,2015,2026,0,1,0,0,Emerging
A5044433603,Polyoxometalates: Synthesis and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5044433603,Radioactive element chemistry and processing,1970,2014,2015,2026,0,1,0,0,Emerging
A5044455287,Advanced Chemical Physics Studies,1970,2014,2015,2026,1,0,4,0,Declining
A5044455287,Atomic and Molecular Physics,1970,2014,2015,2026,1,0,4,0,Declining
A5044455287,Spectroscopy and Laser Applications,1970,2014,2015,2026,1,0,4,0,Declining
A5044457172,Geological formations and processes,1970,2014,2015,2026,0,2,0,11,Emerging
A5044457172,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5044457172,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,11,Emerging
A5044457172,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,0,Emerging
A5044457172,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,11,Emerging
A5044478897,Conducting polymers and applications,1970,2014,2015,2026,1,0,36,0,Declining
A5044478897,Electrochemical Analysis and Applications,1970,2014,2015,2026,1,0,36,0,Declining
A5044478897,Molecular Junctions and Nanostructures,1970,2014,2015,2026,1,0,36,0,Declining
A5044493337,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,2,0,13,Emerging
A5044493337,Isotope Analysis in Ecology,1970,2014,2015,2026,0,1,0,0,Emerging
A5044493337,Marine and coastal ecosystems,1970,2014,2015,2026,0,5,0,20,Emerging
A5044493337,Marine and fisheries research,1970,2014,2015,2026,0,2,0,7,Emerging
A5044493337,Marine Biology and Ecology Research,1970,2014,2015,2026,0,5,0,20,Emerging
A5044527197,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,28,Emerging
A5044527197,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,28,Emerging
A5044527197,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,28,Emerging
A5044544871,Astro and Planetary Science,1970,2014,2015,2026,1,0,32,0,Declining
A5044544871,High-pressure geophysics and materials,1970,2014,2015,2026,1,0,32,0,Declining
A5044544871,"Stellar, planetary, and galactic studies",1970,2014,2015,2026,1,0,32,0,Declining
A5044570765,Cardiovascular Function and Risk Factors,1970,2014,2015,2026,0,1,0,0,Emerging
A5044570765,Diabetes Treatment and Management,1970,2014,2015,2026,0,1,0,0,Emerging
A5044570765,Heart Failure Treatment and Management,1970,2014,2015,2026,0,1,0,0,Emerging
A5044572105,Geophysics and Sensor Technology,1970,2014,2015,2026,0,1,0,2,Emerging
A5044572105,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,2,0,8,Emerging
A5044572105,Seismic Waves and Analysis,1970,2014,2015,2026,0,3,0,10,Emerging
A5044572105,Seismology and Earthquake Studies,1970,2014,2015,2026,0,3,0,10,Emerging
A5044593278,Electrohydrodynamics and Fluid Dynamics,1970,2014,2015,2026,2,0,36,0,Declining
A5044593278,Plasma Applications and Diagnostics,1970,2014,2015,2026,3,0,75,0,Declining
A5044593278,Plasma Diagnostics and Applications,1970,2014,2015,2026,1,0,39,0,Declining
A5044593278,Surface Modification and Superhydrophobicity,1970,2014,2015,2026,4,0,75,0,Declining
A5044597046,Evolution and Paleontology Studies,1970,2014,2015,2026,0,1,0,16,Emerging
A5044597046,Geological formations and processes,1970,2014,2015,2026,0,1,0,16,Emerging
A5044597046,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,1,0,16,Emerging
A5044597419,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5044597419,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5044597419,Porphyrin and Phthalocyanine Chemistry,1970,2014,2015,2026,0,1,0,0,Emerging
A5044609470,Ionic liquids properties and applications,1970,2014,2015,2026,0,1,0,5,Emerging
A5044609470,Lignin and Wood Chemistry,1970,2014,2015,2026,0,1,0,5,Emerging
A5044609470,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,1,0,5,Emerging
A5044621318,Geochemistry and Geologic Mapping,1970,2014,2015,2026,1,0,0,0,Declining
A5044621318,Geological and Geochemical Analysis,1970,2014,2015,2026,1,0,0,0,Declining
A5044621318,Geological Studies and Exploration,1970,2014,2015,2026,1,0,0,0,Declining
A5044649052,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,1,0,1,0,Declining
A5044649052,Seismic Waves and Analysis,1970,2014,2015,2026,1,0,1,0,Declining
A5044649052,Ultrasonics and Acoustic Wave Propagation,1970,2014,2015,2026,1,0,1,0,Declining
A5044654451,earthquake and tectonic studies,1970,2014,2015,2026,0,2,0,38,Emerging
A5044654451,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,3,0,117,Emerging
A5044654451,Geological and Geochemical Analysis,1970,2014,2015,2026,0,2,0,38,Emerging
A5044654451,Remote-Sensing Image Classification,1970,2014,2015,2026,0,1,0,79,Emerging
A5044654451,Soil Geostatistics and Mapping,1970,2014,2015,2026,0,1,0,79,Emerging
A5044660229,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,1,0,29,Emerging
A5044660229,Geological formations and processes,1970,2014,2015,2026,0,2,0,70,Emerging
A5044660229,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,2,0,82,Emerging
A5044660229,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,3,0,99,Emerging
A5044660229,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,17,Emerging
A5044700456,Drilling and Well Engineering,1970,2014,2015,2026,1,0,6,0,Declining
A5044700456,Geological Modeling and Analysis,1970,2014,2015,2026,0,1,0,2,Emerging
A5044700456,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,9,Emerging
A5044700456,Geophysical Methods and Applications,1970,2014,2015,2026,0,1,0,9,Emerging
A5044700456,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,1,6,16,Growing priority
A5044700456,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,16,Emerging
A5044700456,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,16,Emerging
A5044700456,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,1,2,6,11,Growing priority
A5044700456,Soil Geostatistics and Mapping,1970,2014,2015,2026,0,1,0,2,Emerging
A5044702791,Advanced X-ray and CT Imaging,1970,2014,2015,2026,0,1,0,0,Emerging
A5044702791,Dental Radiography and Imaging,1970,2014,2015,2026,0,1,0,0,Emerging
A5044702791,Digital Radiography and Breast Imaging,1970,2014,2015,2026,0,1,0,0,Emerging
A5044743043,Drilling and Well Engineering,1970,2014,2015,2026,0,3,0,68,Emerging
A5044743043,"Grouting, Rheology, and Soil Mechanics",1970,2014,2015,2026,0,1,0,40,Emerging
A5044743043,Innovative concrete reinforcement materials,1970,2014,2015,2026,0,2,0,53,Emerging
A5044743043,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,15,Emerging
A5044743043,Tunneling and Rock Mechanics,1970,2014,2015,2026,0,2,0,28,Emerging
A5044745593,Geophysics and Sensor Technology,1970,2014,2015,2026,0,1,0,26,Emerging
A5044745593,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,26,Emerging
A5044745593,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,26,Emerging
A5044746161,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,37,Emerging
A5044746161,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,37,Emerging
A5044746161,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,37,Emerging
A5044752375,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,11,Emerging
A5044752375,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,11,Emerging
A5044752375,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,11,Emerging
A5044756341,Conducting polymers and applications,1970,2014,2015,2026,1,0,84,0,Declining
A5044756341,Nanowire Synthesis and Applications,1970,2014,2015,2026,1,0,84,0,Declining
A5044756341,Organic Electronics and Photovoltaics,1970,2014,2015,2026,1,0,84,0,Declining
A5044764353,earthquake and tectonic studies,1970,2014,2015,2026,0,3,0,15,Emerging
A5044764353,Geochemistry and Elemental Analysis,1970,2014,2015,2026,0,1,0,5,Emerging
A5044764353,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,2,0,34,Emerging
A5044764353,Geological and Geochemical Analysis,1970,2014,2015,2026,0,7,0,54,Emerging
A5044764353,Geological and Geophysical Studies Worldwide,1970,2014,2015,2026,0,5,0,20,Emerging
A5044764353,Geological Formations and Processes Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5044764353,Geological Studies and Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5044764353,Remote-Sensing Image Classification,1970,2014,2015,2026,0,1,0,34,Emerging
A5044771619,Agriculture and Biological Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5044771619,Silkworms and Sericulture Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5044774493,Cancer Cells and Metastasis,1970,2014,2015,2026,0,1,0,4,Emerging
A5044774493,Gene Regulatory Network Analysis,1970,2014,2015,2026,0,1,0,4,Emerging
A5044774493,Mathematical Biology Tumor Growth,1970,2014,2015,2026,0,1,0,4,Emerging
A5044776032,Advanced Photocatalysis Techniques,1970,2014,2015,2026,0,2,0,183,Emerging
A5044776032,Copper-based nanomaterials and applications,1970,2014,2015,2026,0,1,0,130,Emerging
A5044776032,"Energy, Environment, Economic Growth",1970,2014,2015,2026,0,1,0,1,Emerging
A5044776032,Ga2O3 and related materials,1970,2014,2015,2026,0,1,0,53,Emerging
A5044776032,Gas Sensing Nanomaterials and Sensors,1970,2014,2015,2026,0,3,0,184,Emerging
A5044790176,Drilling and Well Engineering,1970,2014,2015,2026,1,0,3,0,Declining
A5044790176,Geotechnical and Geomechanical Engineering,1970,2014,2015,2026,1,0,3,0,Declining
A5044790176,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,0,3,0,Declining
A5044794135,"Aging, Elder Care, and Social Issues",1970,2014,2015,2026,0,5,0,1,Emerging
A5044794135,"Health, Medicine and Society",1970,2014,2015,2026,0,5,0,1,Emerging
A5044794135,Hermeneutics and Narrative Identity,1970,2014,2015,2026,0,5,0,1,Emerging
A5044794135,High-Energy Particle Collisions Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5044794135,Particle physics theoretical and experimental studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5044794135,Quantum Chromodynamics and Particle Interactions,1970,2014,2015,2026,0,1,0,0,Emerging
A5044800174,Cassava research and cyanide,1970,2014,2015,2026,1,0,88,0,Declining
A5044800174,Geology and Paleoclimatology Research,1970,2014,2015,2026,1,0,88,0,Declining
A5044800174,Isotope Analysis in Ecology,1970,2014,2015,2026,1,0,88,0,Declining
A5044806143,Geochemistry and Elemental Analysis,1970,2014,2015,2026,0,1,0,31,Emerging
A5044806143,Geochemistry and Geologic Mapping,1970,2014,2015,2026,1,0,50,0,Declining
A5044806143,Geological and Geochemical Analysis,1970,2014,2015,2026,1,0,50,0,Declining
A5044806143,Geological and Geophysical Studies Worldwide,1970,2014,2015,2026,0,1,0,3,Emerging
A5044806143,Geological formations and processes,1970,2014,2015,2026,0,1,0,3,Emerging
A5044806143,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,2,0,34,Emerging
A5044806143,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,1,1,50,31,Declining
A5044812848,earthquake and tectonic studies,1970,2014,2015,2026,1,0,38,0,Declining
A5044812848,Geochemistry and Geologic Mapping,1970,2014,2015,2026,1,0,38,0,Declining
A5044812848,Geological and Geochemical Analysis,1970,2014,2015,2026,1,0,38,0,Declining
